SOC_2021_2_NAME,YEAR,AI Demand,MEAN SALARY,AI Demand % Change,PRIOR YEAR % CHANGE,LOG_SALARY_ai,SALARY_ai,DURATION_CALC_ai,MEDIAN_LOG_SALARY_ai,MEDIAN_SALARY_ai,LOG_SALARY_non_ai,SALARY_non_ai,DURATION_CALC_non_ai,MEDIAN_LOG_SALARY_non_ai,MEDIAN_SALARY_non_ai,Salary (Log) Premium,SALARY_PREMIUM,job_count,Prevalence: Tuition Assistance,Prevalence: Tuition Assistance (AI),Prevalence: Tuition Assistance (Non-AI),Prevalence: Paid Leave,Prevalence: Paid Leave (AI),Prevalence: Paid Leave (Non-AI),Prevalence: Health and Wellbeing,Prevalence: Health and Wellbeing (AI),Prevalence: Health and Wellbeing (Non-AI),Prevalence: Parental Leave,Prevalence: Parental Leave (AI),Prevalence: Parental Leave (Non-AI),Prevalence: Workplace Culture,Prevalence: Workplace Culture (AI),Prevalence: Workplace Culture (Non-AI),Prevalence: Remote Work,Prevalence: Remote Work (AI),Prevalence: Remote Work (Non-AI),Prevalence: Remote Keywords,Prevalence: Remote Keywords (AI),Prevalence: Remote Keywords (Non-AI),Log Job Count
"Arts, Design, Entertainment, Sports, and Media Occupations",2022,0.9947953194787936,56385.13305954826,21.97023696634204,33.51992667092682,11.108346424175153,79073.93069306931,54.1595547309833,11.112447898373103,67000.0,10.811965337215037,56227.19188090151,57.451969502078555,10.68624689178576,43750.0,102.74123230806119,140.63290028881573,54182,4.021630799896644,5.009276437847866,4.011707026079824,17.655309881510465,18.738404452690165,17.644427045467257,3.026835480417851,6.679035250463822,2.990138508286263,2.9345539108929164,6.122448979591836,2.9025222303003186,11.514894245321324,24.489795918367346,11.384523609790653,13.997764530551414,35.82089552238806,13.777660695468915,9.09711712376804,23.00556586270872,8.957366291967265,10.900104028948183
"Arts, Design, Entertainment, Sports, and Media Occupations",2023,1.3422319257678756,60909.51839581517,34.92543636726353,21.97023696634204,11.18047800026322,84158.17808219178,42.2902033271719,11.211820372186306,74000.0,10.866214718428182,60508.13433453556,47.880950584685024,10.731165626053679,45760.0,102.89211367507835,139.08572625442483,40306,5.654245025554508,5.730129390018484,5.653212624166981,20.97702575298963,20.33271719038817,20.98579152521061,5.621991763012951,3.8817005545286505,5.6456683012699616,4.517937776013497,7.578558225508318,4.476298252231862,11.343224333846077,16.635859519408502,11.271218408147869,12.928932351240604,58.254269449715366,12.320391317639865,9.718156105790701,51.01663585951941,9.156293222683264,10.604255620227434
Business and Financial Operations Occupations,2018,1.5764992128238158,70886.46458016924,,,11.199121119494565,81876.90839694657,61.60372219700408,11.170885758712163,71032.0,11.052902612932545,70807.81130838569,59.80102081621673,11.039508015264646,62287.0,101.32289690484504,115.63259318996913,139740,4.721625876628024,4.993191103041307,4.717276078437075,8.795620437956204,7.762142532909669,8.812174178584673,1.9378846429082583,1.3617793917385383,1.9471124133869433,0.569629311578646,0.5447117566954154,0.5700284287137279,5.751395448690425,10.848842487517024,5.669747049884758,7.8125,,7.8125,4.961356805495921,3.4498411257376307,4.985567520012797,11.847538832106443
Business and Financial Operations Occupations,2019,1.5720013246806324,70507.69145746632,-0.2853086196679344,,11.355347870566565,93422.92372881356,61.1331241595697,11.350406535472453,85000.0,11.047953799581355,70386.04867515407,59.05550862624383,11.017710688718385,60944.0,102.78236202433122,132.72931992528711,141921,3.8486200069052496,3.809950694755715,3.849237597537404,11.872097857258616,8.874943971313312,11.91996563819887,2.780420092868568,2.3756163155535632,2.7868852459016393,1.243649636065135,1.703272075302555,1.2363089698618368,6.411313336292726,10.84715374271627,6.3404681795404105,6.653259232027911,6.902899217671423,6.649286739506137,5.073949591674241,4.21335723890632,5.087694179969934,11.863025843741806
Business and Financial Operations Occupations,2020,1.6646411666879877,70996.78695920414,5.893114754605944,-0.2853086196679344,11.358479982028014,93322.13725490196,58.12055715658021,11.377792790978733,87360.0,11.04938695304409,70864.29486831387,58.759850394341,11.040149997728475,62327.0,102.79737717845757,131.69133684081834,125072,4.666911858769349,3.842459173871278,4.680868363281568,17.521107841883072,10.182516810758885,17.64533701926986,2.949501087373673,2.353506243996158,2.959590210586226,1.7605859025201485,2.785782901056676,1.7432311570046346,6.449085326851733,10.902977905859752,6.373688917798195,13.477657597715046,12.312892322549493,13.497565403977882,9.852724830497634,9.221902017291066,9.863403528742175,11.736644850460111
Business and Financial Operations Occupations,2021,1.9876623499624313,73917.30072808737,19.40485371493814,5.893114754605944,11.472430081197201,104129.89218328841,62.849110546378654,11.512925464970229,100000.0,11.090875617324752,73600.11938651348,63.78344252684743,11.05784985630873,63440.0,103.44025554913297,141.48060227517675,158377,6.200395259412668,8.03684879288437,6.16315250372031,22.524103878719764,18.86912325285896,22.598225846974472,4.685655114063279,6.0038119440914866,4.6589232682037505,3.302247169727927,7.337992376111817,3.2204034040031178,12.385005398511147,22.935196950444727,12.171050512468677,20.378048548189444,26.370083816892326,20.257657505942703,14.68584453550705,16.772554002541295,14.643526660611098,11.972733545799427
Business and Financial Operations Occupations,2022,2.1102817187645897,78519.2126775493,6.169024070133244,19.40485371493814,11.562556198588013,111756.13586956522,55.52550754815201,11.622963026179018,111632.0,11.158558858839593,77992.3923418185,54.89333909403599,11.124840932431653,67835.5,103.62051538069706,143.29107303154623,182061,8.345554511949292,8.667360749609578,8.338617094698096,25.311846029627432,19.911504424778762,25.428265224246573,5.58713837669792,5.700156168662155,5.584701967803658,5.1999055261697995,7.808433107756377,5.143671550171418,17.272782199372738,27.04320666319625,17.062153866871657,25.973106473363682,36.658811207122284,25.742507119931286,17.91817028358627,22.410203019260802,17.821332181192805,12.11209707473891
Business and Financial Operations Occupations,2023,1.9197599698357815,85883.23704229239,-9.028261356514255,6.169024070133244,11.59822087519619,117359.29950738917,48.455495194316754,11.639558115903595,113500.0,11.249073135698673,85240.76507732218,47.181329647139655,11.225243392518447,75000.0,103.10379117715492,137.67978196926336,124651,10.701077408123481,12.369410781445884,10.66842251631795,31.682858541046606,27.831174258253238,31.758248948944036,7.490513513730335,9.068115336397826,7.459634543342767,7.46002839929082,12.035102381947347,7.370478823471675,16.829387650319696,29.711659005432512,16.577238299334198,25.464886450728088,38.92617449664429,25.20091140156781,18.84621864244972,26.661094860008355,18.693255247100392,11.73327311138242
Community and Social Service Occupations,2018,0.1983654685392367,50854.5290710626,,,10.709562179264642,48995.0,62.32,10.822195360925887,50121.0,10.746566226716913,50856.60258697592,61.050325965972334,10.714039907490765,44983.0,99.65566631543872,96.33950658856504,25206,4.467190351503611,4.0,4.4681189378279536,13.512655716892805,16.0,13.507711877882016,3.1778148059985716,14.000000000000002,3.1563046589282875,2.5311433785606603,4.0,2.5282238829702655,4.086328651908276,6.0,4.082525043727143,0.0,,0.0,3.614218836784892,4.0,3.6134520591508985,10.134837340397437
Community and Social Service Occupations,2019,0.20964360587002098,54082.44966785897,5.685534591194963,,11.261757806736316,85801.0,52.984375,11.321995018727733,86450.0,10.791858668875069,54060.82461223794,60.192161239495796,10.747207591575448,46500.0,104.35420025668508,158.71197048033358,30528,6.426886792452831,0.0,6.4403886554621845,18.740172955974842,7.8125,18.76313025210084,3.920990566037736,6.25,3.91609768907563,2.8039832285115303,1.5625,2.806591386554622,5.0871331236897275,15.625,5.06499474789916,4.690752803706937,9.523809523809524,4.680507419495945,3.891509433962264,6.25,3.8865546218487395,10.326399574248013
Community and Social Service Occupations,2020,0.15179897939409598,53010.34829495774,-27.59188682901622,5.685534591194963,10.888460636419913,62235.166666666664,61.0,10.839373256134849,51666.0,10.778845273959261,53002.27523337223,61.01500889535824,10.720079430050102,45255.5,101.01694903001783,117.41980206065014,30962,7.451069052386797,0.0,7.462396894711305,24.869194496479555,14.893617021276595,24.884360342875627,3.898326981461146,4.25531914893617,3.897784247129225,3.6270266778631868,2.127659574468085,3.629306162057254,6.084878237839933,12.76595744680851,6.074721009218826,8.8969129176019,25.53191489361702,8.871440672444125,7.528583424843356,17.02127659574468,7.514151706291444,10.34051592510041
Community and Social Service Occupations,2021,0.1727510606407032,55825.698052544554,13.802517862924525,-27.59188682901622,11.172404833732218,83638.38461538461,65.47058823529412,10.870471398725801,52600.0,10.836223537176654,55792.44458751035,67.44649446494465,10.771029119400374,47621.0,103.10238428915943,149.9098762094892,39363,9.646114371363971,2.941176470588235,9.657717266827841,32.149480476589694,5.88235294117647,32.19493574246087,5.350201966313543,17.647058823529413,5.328922254739789,4.605848131494042,0.0,4.613818551978623,10.824886314559357,20.588235294117645,10.807990838529074,11.355638292446574,23.076923076923077,11.336177169276354,9.308233620404948,20.588235294117645,9.28871357679094,10.580581567773825
Community and Social Service Occupations,2022,0.2512670732754918,59342.45135309279,45.45037949034094,13.802517862924525,10.889346051421574,59926.32352941176,53.46153846153846,10.81817700304331,49920.0,10.898965248643478,59341.169443368206,58.90884233642647,10.819778284410283,50000.0,99.91174210576457,100.9860845202958,46564,10.99561893308135,6.837606837606838,11.006092966176501,34.74143114852676,17.94871794871795,34.783731995607894,5.714715230650288,4.273504273504273,5.7183456412685425,5.673911176015807,5.982905982905983,5.673132818050681,14.887037196117173,33.33333333333333,14.840570973367495,12.026750080897422,26.495726495726498,11.990137981746615,9.659823039257796,22.22222222222222,9.628178353822637,10.748582989368131
Community and Social Service Occupations,2023,0.19899116109028644,65743.06012033932,-20.804919444375237,45.45037949034094,11.253081954761104,83171.19565217392,48.41860465116279,11.336998988603684,83884.5,10.999152655151669,65703.43114186851,50.065148845404806,10.91726790568754,55120.0,102.3086260148458,126.58577216856234,43218,12.082928409459022,6.976744186046512,12.093109524251137,38.27571845064556,34.883720930232556,38.28248168413243,6.284418529316488,8.13953488372093,6.280719651302976,7.286315886898977,8.13953488372093,7.284614671241769,15.981766856402423,41.86046511627907,15.930167856811646,13.79840268237595,29.069767441860467,13.767760901518864,11.647924475912815,25.581395348837212,11.620142817397756,10.674012354117417
Computer and Mathematical Occupations,2018,6.564678760477635,90872.04335113145,,,11.633342422410415,120619.03491620111,63.81145584725537,11.691908120498669,119600.0,11.290104382839303,89453.63325785828,61.173797175743495,11.365816599932016,86320.0,103.04016710503426,134.83972704440714,178714,2.7530020032006446,2.6167746334810773,2.7625732114838724,6.975390847947,7.594613024207296,6.931884873818735,1.2231834103651644,1.5854074326628025,1.1977338874848786,0.5270991640274405,0.8694169792021821,0.5030482327436491,6.12095303109997,8.924309580634162,5.92399180750021,17.46031746031746,0.0,19.298245614035086,4.506641897109348,3.025912035458575,4.610676599873041,12.093542041671434
Computer and Mathematical Occupations,2019,7.403786567515011,95129.74140986793,12.782160980811241,,11.714033704631387,129334.28651685393,57.42492243307598,11.750997036868675,126880.0,11.329007478129778,93295.99373531716,56.30604803581628,11.422781915117262,91380.0,103.39858745123867,138.6279103085372,187188,2.8644998611022077,2.655314236236381,2.881225876800766,9.263414321430862,8.55040046179378,9.320425318325267,1.8964890911810588,2.085287538783462,1.8813931886758708,0.9477103233113234,1.738942203622195,0.8844451880527783,6.252003333547022,9.308030882459052,6.007650191254781,6.462322294354507,5.093893242643797,6.571839369501033,4.807466290574182,3.521177574139548,4.9103150655689465,12.13986873840687
Computer and Mathematical Occupations,2020,7.9786694397240465,98128.5720134369,7.764714271092066,12.782160980811241,11.735274956008404,130949.54802831143,56.58046570770087,11.755871643580617,127500.0,11.362837871890447,96331.53136245364,55.66042377260982,11.487607656985938,97500.0,103.27767665364034,135.93632964849823,157708,3.117153219874705,3.0040530874990066,3.126959517657192,10.07494863925736,8.296908527378209,10.229112833763997,2.0772567022598727,2.121910514185806,2.0733850129198967,1.386740051233926,2.042438210283716,1.329888027562446,6.746011616405001,12.516887864579193,6.245650301464255,13.946746695613307,14.492059691963929,13.899319123536394,10.284830192507673,9.894301835810221,10.318690783807064,11.968500500897166
Computer and Mathematical Occupations,2021,9.229788493499989,101322.7367301424,15.680798198593049,7.764714271092066,11.711782006059494,127871.54096876415,60.093302910705475,11.736069016284437,125000.0,11.400697459789054,99145.49034749034,60.633374300835236,11.512925464970229,100000.0,102.7286448690324,128.97363311290633,175692,4.737836668715707,5.124568327577701,4.698512628859515,15.728661521298637,14.442525900345338,15.859439664902556,3.3359515515788996,3.8418845584607793,3.284506759637814,3.4429569929194273,5.346571287617168,3.2493917580074743,12.460442137376774,20.18376911692156,11.675110988487296,26.326587922447835,29.006589581002114,26.054430787295697,18.924595314527696,19.61642821904292,18.85424766109007,12.076487740981483
Computer and Mathematical Occupations,2022,9.74813226376026,108406.04050240562,5.615987523715327,15.680798198593049,11.745396795591825,132608.75881561238,52.84848637739657,11.776135525497521,130110.0,11.479637913865485,106130.73877065566,53.052953389899784,11.56171562913966,105000.0,102.31504585528215,124.94849310544673,203321,6.643189832825926,7.260343087790111,6.576530918087641,19.101322539235987,19.03632694248234,19.10834273382706,4.392069682915193,5.005045408678103,4.325861984403355,5.329011759729688,8.264379414732593,5.011961787674181,18.346850546672503,26.98284561049445,17.414074037743664,34.92537462487579,39.057874859650916,34.477204673636905,23.66996030906793,26.372351160443998,23.378074233927883,12.222541289904045
Computer and Mathematical Occupations,2023,9.134939948190596,118153.0152829837,-6.290356952267395,5.615987523715327,11.840096816457764,147129.09800362977,47.10767379908911,11.856515169360305,141000.0,11.559417298106213,114836.78186014309,45.93656319922594,11.635249281109028,113012.0,102.42814591006706,128.12018555414997,127390,9.49368082267054,11.755607115235886,9.266282515355973,24.826124499568255,27.661768497035315,24.541048612131004,5.878797393829971,7.458967087737389,5.719938144151771,8.735379543135254,14.067199450030078,8.19935552426287,17.769055655859958,26.475895849445735,16.893730616053148,31.962702416763385,37.06390328151986,31.449377373410847,23.379386137059424,25.951705766090917,23.1207830466597,11.755008526103833
Educational Instruction and Library Occupations,2018,0.3880704275961193,49316.319095807594,,,10.963601042554533,61413.142857142855,64.51851851851852,11.194825421296915,72753.0,10.692107142409485,49305.180215732704,63.68294735829546,10.635855446249355,41600.0,102.53919921049226,124.55718159518388,41745,4.498742364355013,0.6172839506172839,4.513863838587884,7.988980716253444,1.8518518518518516,8.012889882884833,3.1955922865013773,1.2345679012345678,3.2032320900367934,0.4838902862618278,0.6172839506172839,0.4833706081812279,5.9336447478739975,17.28395061728395,5.889425967342424,0.0,,0.0,2.951251646903821,2.4691358024691357,2.9531298848086958,10.639334962628102
Educational Instruction and Library Occupations,2019,0.4905825667980727,48330.972400388724,26.415859573984847,,10.80889188846588,54580.06896551724,63.513392857142854,10.730662877319089,45737.0,10.670885431807617,48313.31098333496,62.39136367637996,10.635855446249355,41600.0,101.2932990194693,112.971079511284,45660,5.694261936049058,2.6785714285714284,5.709129324764504,12.43539202803329,6.696428571428571,12.46368518355489,3.4187472623740693,1.7857142857142856,3.426798133638524,1.005256241787122,0.4464285714285714,1.008011268597588,6.736749890494963,20.982142857142858,6.666519940135575,3.4208165096455807,4.524886877828054,3.4153159449040777,2.838370565045992,3.125,2.8369574786512897,10.728977920083787
